scientificName,gbif_name,iucn_assessment_year,iucn_redlist_category,AOO.range,AOO_assessment,AOO_assessment_cat,EOO.range,EOO_assessment,EOO_assessment_cat,NOP,GBIF_points_in_NA,MER,AOOkm2,AOOcat,EOOkm2,EOOcat,EOOkm2_manual,EOO_manual_cat,EOOkm2_clipped,EOO_clipped_cat,NOP_old,MER_old,AOOkm2_old,AOOcat_old,EOOkm2_old,EOOcat_old,EOOkm2_manual_old,EOO_manual_old_cat,EOOkm2_clipped_old,EOO_clipped_old_cat,NOP_recent,MER_recent,AOOkm2_recent,AOOcat_recent,EOOkm2_recent,EOOcat_recent,EOOkm2_manual_recent,EOO_manual_recent_cat,EOOkm2_clipped_recent,EOO_clipped_recent_cat,overClassified,underClassified,correctlyClassified,5,8,"NA",11,7,2,1,9,4,6,3,10,12,Tree,Shrub,Succulent,Graminoid,Forb or Herb,Annual,Geophyte,Moss/Hydrophyte,Vines/Epiphyte/Lithophyte,Fern,EOOcat_long
Cercis chinensis,Cercis chinensis,2010,Least Concern,NA,NA,NA,NA,NA,NA,13,No,32566090.9883409,40,EN,5588985.66081809,LC,4904888.855917232,LC,4475061.298647591,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,32566090.9883409,40,EN,5588985.66081809,LC,4904888.855917232,LC,4475061.298647591,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Cercocarpus ledifolius,Cercocarpus ledifolius,2018,Least Concern,2992.00,2992,NT,2957167.62,2957167.62,LC,160,Yes,4519476.70752784,480,EN,2245426.20106554,LC,2385736.879936494,LC,2385736.879936494,LC,9,1485223.94892373,32,EN,791120.325181926,LC,776751.548735569,LC,776751.548735569,LC,151,4461357.25364626,444,EN,2213920.24447279,LC,2354725.9631409124,LC,2354725.9631409124,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Cercocarpus montanus,Cercocarpus montanus,2018,Least Concern,9104.00,9104,LC,4278261.27,4278261.27,LC,602,Yes,54095627.1872278,1812,VU,19688127.4921841,LC,17112590.860564645,LC,9640008.46913613,LC,9,1380413.76741415,36,EN,929774.671932834,LC,934839.5957719879,LC,931775.1822518045,LC,593,54095627.1872278,1768,VU,19688127.4921841,LC,17112590.860564645,LC,9640008.46913613,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Cestrum elegans,Cestrum elegans,2019,Least Concern,340,340,EN,103130.041,103130.041,LC,149,No,211060149.32274,256,EN,101186491.250052,LC,102223022.88180368,LC,44827521.74234314,LC,23,6849649.17770363,72,EN,3424780.62925441,LC,3215360.156264319,LC,1493994.4494862773,LC,126,210686667.739691,196,EN,96577759.5886218,LC,93904148.5274707,LC,41329101.38973279,LC,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Least Concern
Chamaecrista absus,Chamaecrista absus,2010,Least Concern,NA,NA,NA,NA,NA,NA,433,No,86204755.6123606,1384,VU,50496194.6232979,LC,50855873.61161928,LC,21516142.374355026,LC,278,86204755.6123606,828,VU,27486448.1200093,LC,28816984.441948418,LC,12865933.36954095,LC,155,68819836.0712264,560,VU,43077311.2403534,LC,43348233.56117782,LC,17200043.853056792,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Least Concern
Chamaecrista nictitans,Chamaecrista nictitans,2010,Least Concern,NA,NA,NA,NA,NA,NA,9,Yes,102000586.272942,36,EN,40516340.3721826,LC,62970638.67085058,LC,29947264.45170774,LC,3,91363276.950335,12,EN,38339744.3890001,LC,36921668.27484453,LC,19985398.43527627,LC,6,20606071.8945363,24,EN,11507441.8055357,LC,11908180.491265148,LC,3718332.135416027,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Least Concern
Chamaecyparis lawsoniana,Chamaecyparis lawsoniana,2011,Near Threatened,NA,NA,NA,NA,NA,NA,3977,Yes,308297375.98363,9316,LC,99685369.4736746,LC,99526242.27482195,LC,42281148.1052178,LC,2103,294391239.234491,5260,LC,86931976.6465384,LC,80408358.6077257,LC,34958614.10845947,LC,1874,165432511.405963,4796,LC,21702154.8373495,LC,22117780.97050605,LC,10392717.78889611,LC,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Chamaecyparis thyoides,Chamaecyparis thyoides,2012,Least Concern,NA,NA,NA,NA,NA,NA,58,Yes,37229242.5372915,68,EN,19335607.4575651,LC,17682678.592762005,LC,5808974.480358987,LC,22,37229242.5372915,32,EN,18460994.7773452,LC,16868529.827897813,LC,5764776.575315601,LC,36,101842.905031485,36,EN,31129.5812327764,LC,31337.487885453214,LC,22926.611610367505,NT,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Chamaedaphne calyculata,Chamaedaphne calyculata,2015,Least Concern,NA,NA,NA,NA,NA,NA,6357,Yes,72102369.7647233,15796,LC,49999153.7004837,LC,49407873.193516456,LC,31302960.99993011,LC,4545,35327369.1541647,10460,LC,12000985.0264313,LC,12456536.874685809,LC,6361732.541605606,LC,1812,72102369.7647233,6040,LC,49999153.7004837,LC,49407873.193516456,LC,31302960.99993011,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Least Concern
Chelone glabra,Chelone glabra,2015,Least Concern,NA,NA,NA,NA,NA,NA,222,Yes,24499587.2876781,772,VU,8605059.83352987,LC,7489520.078962371,LC,3397736.696091455,LC,14,1835550.56453546,48,EN,506318.377537793,LC,500827.1602134156,LC,500827.1602134156,LC,208,24499587.2876781,720,VU,8362684.32709003,LC,7238802.017775193,LC,3147018.6349042743,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Chilopsis linearis,Chilopsis linearis,2018,Least Concern,3252.00,3252,LC,5167600.68,5167600.68,LC,487,Yes,2946121.23912804,1236,VU,1693041.57268286,LC,1678564.8095481317,LC,1671338.906914163,LC,18,1891992.62976664,72,EN,830049.437428865,LC,814149.3266043593,LC,814008.1608405006,LC,469,2946121.23912804,1208,VU,1636612.14637958,LC,1622827.581837892,LC,1618006.5498600635,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Chiococca alba,Chiococca alba,2014,Least Concern,NA,NA,NA,NA,NA,NA,48,Yes,39119332.9224533,168,EN,17558992.479987,LC,17774436.45415207,LC,9661596.664549027,LC,18,1823550.54659058,64,EN,920477.848602519,LC,924661.8584930503,LC,243753.4903811108,LC,30,39119332.9224533,104,EN,17487815.4320402,LC,17721810.88628459,LC,9661089.865392467,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Least Concern
Chrysobalanus icaco,Chrysobalanus icaco,2018,Least Concern,5112.00,5112,LC,63519889.83,63519889.83,LC,357,Yes,93866684.6312078,708,VU,45402385.5720426,LC,45305693.21254838,LC,16718790.557231158,LC,138,38627519.6321163,288,EN,14342237.088671,LC,14374372.18811919,LC,4556422.24252844,LC,219,93866684.6312078,456,EN,43595214.483825,LC,43673534.81971769,LC,15751188.645136237,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Chrysolepis chrysophylla,Chrysolepis chrysophylla,2018,Least Concern,NA,NA,NA,498000,498000,LC,187,Yes,28579640.4658957,320,EN,5640579.27782384,LC,4524276.421740191,LC,3640548.1537465816,LC,3,26931026.8611676,12,EN,147014.856503375,LC,106762.89047748409,LC,83903.50286185386,LC,184,216903.478845169,308,EN,144231.999162586,LC,160214.4922346755,LC,159327.35206318862,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Chrysosplenium americanum,Chrysosplenium americanum,2015,Least Concern,NA,NA,NA,NA,NA,NA,21,Yes,1926399.00142403,80,EN,784647.763931043,LC,756450.211922599,LC,694945.0902135071,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1926399.00142403,80,EN,784647.763931043,LC,756450.211922599,LC,694945.0902135071,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Chrysosplenium tetrandrum,Chrysosplenium tetrandrum,2015,Least Concern,NA,NA,NA,NA,NA,NA,428,Yes,42529116.9783392,1276,VU,28411850.9047219,LC,23741989.508706484,LC,13073127.18688182,LC,368,22650476.7552811,1100,VU,14668531.6683291,LC,15204460.196279138,LC,7954078.983860359,LC,60,39682351.86085,192,EN,23577735.4167051,LC,18167421.761227768,LC,8525931.106642058,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Cicuta bulbifera,Cicuta bulbifera,2015,Least Concern,NA,NA,NA,NA,NA,NA,27,Yes,1855442.11736036,100,EN,1142204.44505371,LC,1138312.477241863,LC,1091710.3284034054,LC,3,347963.753744346,12,EN,4641.14762309583,EN,2051.1796482498758,EN,2051.1796482498758,EN,24,1629440.86661587,92,EN,1051982.76929622,LC,1046041.9654039224,LC,999439.8165654648,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Cicuta douglasii,Cicuta douglasii,2015,Least Concern,NA,NA,NA,NA,NA,NA,14,Yes,9289210.92284811,48,EN,2358359.17010316,LC,2891918.409548562,LC,2750529.8777583414,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9289210.92284811,48,EN,2358359.17010316,LC,2891918.409548562,LC,2750529.8777583414,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Cicuta maculata,Cicuta maculata,2015,Least Concern,NA,NA,NA,NA,NA,NA,76,Yes,10574724.7861129,268,EN,7628520.52367111,LC,7575119.048376087,LC,7291055.732668317,LC,4,1180313.12160885,12,EN,502591.276036606,LC,415215.2511688564,LC,415215.2511688564,LC,72,10509441.0401458,256,EN,7613525.61851133,LC,7560082.770734963,LC,7276019.455027189,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Cicuta virosa,Cicuta virosa,2013,Least Concern,NA,NA,NA,NA,NA,NA,29973,Yes,43754434.335604,55620,LC,33293168.5416763,LC,33766007.063684165,LC,24747479.140275903,LC,22376,29590132.9443663,44324,LC,25641990.4294796,LC,24581737.194905844,LC,22529523.511444654,LC,7597,42351028.4237214,16660,LC,30284129.2839994,LC,30888873.331220318,LC,22694821.242031023,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Citharexylum spinosum,Citharexylum spinosum,2018,Least Concern,516.00,516,VU,2748455.88,2748455.88,LC,99,Yes,165701807.710965,256,EN,90585829.2755952,LC,90063685.21113832,LC,31052277.414471082,LC,72,98906703.7131146,152,EN,39783915.9327435,LC,42897545.78397205,LC,13086883.661751224,LC,27,215228025.579022,108,EN,94193437.7644289,LC,66442535.98544259,LC,25432580.324182563,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Cladium mariscoides,Cladium mariscoides,2015,Least Concern,NA,NA,NA,NA,NA,NA,94,Yes,1342258.3914607,148,EN,602564.668720125,LC,598734.4276952427,LC,598734.4276952427,LC,3,338491.344582368,12,EN,9210.68137396301,VU,11479.709261056269,VU,11479.709261056269,VU,91,816573.543941818,128,EN,436750.048275279,LC,435994.0142971501,LC,435994.0142971501,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Least Concern
Cladium mariscus,Cladium mariscus,2016,Least Concern,NA,NA,NA,NA,NA,NA,29091,Yes,293905882.657282,16048,LC,164373475.419907,LC,165839761.381913,LC,63493473.24663707,LC,11814,265754005.79612,11848,LC,128758446.58684,LC,130449518.90477607,LC,51712154.47094098,LC,17277,285886447.491229,7592,LC,158839182.537368,LC,159400299.44349992,LC,60884757.59843103,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Least Concern
Claytonia cordifolia,Claytonia cordifolia,2015,Least Concern,NA,NA,NA,NA,NA,NA,4,Yes,22610956.6581318,16,EN,3345731.01195305,LC,2649087.1768763773,LC,2100141.011113808,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,22610956.6581318,16,EN,3345731.01195305,LC,2649087.1768763773,LC,2100141.011113808,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Claytonia sarmentosa,Claytonia sarmentosa,2015,Least Concern,NA,NA,NA,NA,NA,NA,14,Yes,1806042.53291497,44,EN,863198.453647219,LC,4153026.823277366,LC,2297266.7661717283,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1806042.53291497,44,EN,863198.453647219,LC,4153026.823277366,LC,2297266.7661717283,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Claytonia tuberosa,Claytonia tuberosa,2015,Least Concern,NA,NA,NA,NA,NA,NA,4,Yes,8387697.98014283,16,EN,12935.4852434139,VU,36044.3599317926,LC,17897.61959835499,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8387697.98014283,16,EN,12935.4852434139,VU,36044.3599317926,LC,17897.61959835499,VU,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Vulnerable
Clusia rosea,Clusia rosea,2018,Least Concern,1060.00,1060,VU,30899822.91,30899822.91,LC,57,Yes,53536960.9230922,164,EN,27935935.4815066,LC,29441571.225092836,LC,9253765.491888678,LC,8,8038236.99241882,28,EN,4143279.23489693,LC,4190821.1700869184,LC,996797.0393441482,LC,49,53536960.9230922,144,EN,27842794.7822683,LC,29441571.225092836,LC,9253765.491888678,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Cnidoscolus urens,Cnidoscolus urens,2018,Least Concern,3900.00,3900,LC,35560055.91,35560055.91,LC,197,Yes,40697800.8203267,612,VU,15663899.1764289,LC,17027006.25608214,LC,7076334.092217565,LC,5,17264240.8838425,20,EN,5613482.22903976,LC,6136224.09717101,LC,1590902.9617018863,LC,192,35553777.0002012,600,VU,14487677.1960432,LC,15881526.520070106,LC,6542644.620272143,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Coccoloba diversifolia,Coccoloba diversifolia,2018,Least Concern,952.00,952,VU,4479780.61,4479780.61,LC,39,Yes,1531771.84554665,100,EN,457803.646748541,LC,464893.72257715417,LC,33777.469892647576,LC,1,0,4,CR,0,CR,0,CR,0,CR,38,1531771.84554665,104,EN,457803.646748541,LC,464893.72257715417,LC,33777.469892647576,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Coccoloba uvifera,Coccoloba uvifera,2018,Least Concern,2796.00,2796,NT,24293278.96,24293278.96,LC,666,Yes,208461492.209263,1776,VU,167384154.34728,LC,145085973.74910423,LC,48409976.29542624,LC,83,196226768.123088,200,EN,95133642.1096265,LC,95999116.00294665,LC,30385301.14591266,LC,583,202630410.55942,1624,VU,132907552.39893,LC,125638521.6891686,LC,44880799.9830148,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Coleanthus subtilis,Coleanthus subtilis,2015,Least Concern,NA,NA,NA,NA,NA,NA,216,Yes,20425790.6977702,192,EN,7613554.96189718,LC,8138189.852683402,LC,4233431.650483118,LC,108,393544.076914959,132,EN,97523.8844357603,LC,95518.10511548478,LC,95425.59912100062,LC,108,20425790.6977702,104,EN,7613554.96189717,LC,8138189.852683402,LC,4233431.650483118,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Least Concern
Colubrina arborescens,Colubrina arborescens,2018,Least Concern,NA,NA,NA,NA,NA,NA,8,Yes,10579317.9725259,32,EN,5472116.47251714,LC,5453786.801190104,LC,1941736.0803663817,LC,2,30509.7556800467,8,CR,0,CR,0,CR,NA,NA,6,5289342.34825002,24,EN,2368416.96209122,LC,2599826.586786233,LC,846343.5273697712,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Colubrina elliptica,Colubrina elliptica,2018,Least Concern,1388.00,1388,VU,7126126.52,7126126.52,LC,3,Yes,696224.771141715,12,EN,337341.498755091,LC,338891.7592696694,LC,26371.209472792434,NT,3,696224.771141715,12,EN,337341.498755091,LC,338891.7592696694,LC,26371.209472792434,NT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Colubrina greggii,Colubrina greggii,2018,Least Concern,1468.00,1468,VU,1591352.69,1591352.69,LC,26,Yes,9467.49623811467,40,EN,2859.92133050395,EN,2978.3916869226377,EN,2978.3916869226377,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,9467.49623811467,40,EN,2859.92133050395,EN,2978.3916869226377,EN,2978.3916869226377,EN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Endangered
Comarum palustre,Comarum palustre,2015,Least Concern,NA,NA,NA,NA,NA,NA,14632,Yes,72298460.6131964,27952,LC,49849767.4377992,LC,48179644.79027554,LC,32450823.72432108,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14632,72298460.6131964,27952,LC,49849767.4377992,LC,48179644.79027554,LC,32450823.72432108,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Commelina benghalensis,Commelina benghalensis,2018,Least Concern,NA,NA,NA,NA,NA,NA,1609,Yes,257129864.190278,2124,NT,178830362.090235,LC,177991425.45575923,LC,63893076.21336319,LC,1148,115670386.262947,1312,VU,78846080.1265292,LC,78541763.12150642,LC,30971221.587559436,LC,461,254538261.772306,896,VU,174531200.19611,LC,177991425.45575923,LC,63893076.21336319,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Least Concern
Commelina diffusa,Commelina diffusa,2018,Least Concern,NA,NA,NA,NA,NA,NA,1220,Yes,273409812.650944,2804,NT,231964956.108437,LC,237434926.8382271,LC,80115745.89466727,LC,591,193379883.923337,1620,VU,148829877.592356,LC,156944428.36433592,LC,48800884.89979884,LC,629,268859130.814685,1272,VU,233606471.3078,LC,231462118.81031775,LC,80021665.72965205,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Least Concern
Commelina erecta,Commelina erecta,2010,Least Concern,NA,NA,NA,NA,NA,NA,550,Yes,113547530.711993,1452,VU,73665067.5106177,LC,73415173.81145552,LC,29221126.73840225,LC,220,37677520.4428542,624,VU,13142302.314013,LC,13681721.687060561,LC,4767856.242173116,LC,330,113547530.711993,844,VU,66321533.1284225,LC,65984160.9442184,LC,23212654.424048085,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Least Concern
Condalia hookeri,Condalia hookeri,2018,Least Concern,460.00,460,EN,1256761.09,1256761.09,LC,87,Yes,258259.566831514,300,EN,182020.004613012,LC,181774.07561372512,LC,180251.996666632,LC,3,87148.0463022973,12,EN,7918.14800783253,VU,6930.527695024386,VU,6930.527695024386,VU,84,258259.566831514,284,EN,181654.247126881,LC,181536.91996196157,LC,180178.89586689358,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Conocarpus erectus,Conocarpus erectus,2007,Least Concern,NA,NA,NA,NA,NA,NA,59,Yes,36760668.4092057,160,EN,24514994.8495072,LC,24862046.257176165,LC,6521101.382932341,LC,29,23515244.671947,72,EN,10769812.6101263,LC,10916079.714122145,LC,1672446.0824000735,LC,30,36730908.6859313,96,EN,24133147.2499184,LC,24480665.462032087,LC,6441346.595450588,LC,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Cordia boissieri,Cordia boissieri,2018,Least Concern,2048.00,2048,NT,2468972.90,2468972.9,LC,157,Yes,30522534.6542619,440,EN,9191691.1531465,LC,9658840.721860098,LC,3149483.9899681485,LC,12,214636.206654155,40,EN,120156.961506667,LC,121729.24503742019,LC,121729.24482403183,LC,145,30522534.6542619,404,EN,9191691.1531465,LC,9658840.721860098,LC,3149483.9899681485,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Cordia sebestena,Cordia sebestena,2014,Least Concern,NA,NA,NA,10500000,10500000,LC,35,Yes,43735743.0822956,132,EN,32725066.339078,LC,32854978.174512003,LC,16835581.175110754,LC,7,20475991.4176771,28,EN,3067781.29268489,LC,3190875.6208797623,LC,458341.0548709754,LC,28,29665977.2462408,104,EN,26380500.0301026,LC,26511811.339370403,LC,12927200.004170839,LC,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Cordyline fruticosa,Cordyline fruticosa,2018,Least Concern,808.00,808,VU,15638333.64,15638333.64,LC,220,Yes,365509185.723202,700,VU,222198559.397184,LC,259490937.83305266,LC,81294431.49602155,LC,73,132740276.406308,256,EN,81058749.2416707,LC,115470610.03452855,LC,31150607.993905146,LC,147,339020755.440621,468,EN,218098345.709457,LC,259490937.83305266,LC,81294431.49602155,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Coreopsis rosea,Coreopsis rosea,2015,Near Threatened,NA,NA,NA,NA,NA,NA,3,Yes,88485.2701149906,12,EN,2902.34020191077,EN,2928.354438784183,EN,399.2210337926465,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,88485.2701149906,12,EN,2902.34020191077,EN,2928.354438784183,EN,399.2210337926465,EN,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Endangered
Cornus alternifolia,Cornus alternifolia,2018,Least Concern,NA,NA,NA,5160000,5160000,LC,459,Yes,17532552.4274149,1448,VU,8211505.39421594,LC,7495705.466788935,LC,3425994.6755925035,LC,13,1963991.41397662,40,EN,1105645.61403063,LC,1042702.8814492701,LC,1042547.1041226103,LC,446,17532552.4274149,1400,VU,8088844.34648549,LC,7372390.226358086,LC,3335922.3077895003,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Cornus amomum,Cornus amomum,2018,Least Concern,NA,NA,NA,2319000,2319000,LC,306,Yes,3031910.14014678,920,VU,2198135.77147127,LC,2167649.49243051,LC,2136094.174967232,LC,12,829876.068931837,36,EN,435971.801263679,LC,441339.900673636,LC,441296.4649924416,LC,294,3031910.14014678,900,VU,2197246.50109759,LC,2166774.7247612476,LC,2135219.40729797,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Cornus drummondii,Cornus drummondii,2018,Least Concern,NA,NA,NA,2242000,2242000,LC,496,Yes,2652806.90636142,1240,VU,1606454.98793504,LC,1604341.7938631154,LC,1592909.5034064918,LC,10,1893062.17805863,32,EN,902692.946293702,LC,901969.7790299305,LC,901969.7790299305,LC,486,2652806.90636142,1216,VU,1606454.98793504,LC,1604341.7938631154,LC,1592909.5034064918,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Least Concern
Cornus florida,Cornus florida,2018,Least Concern,NA,NA,NA,NA,NA,NA,3299,Yes,57726697.0336255,4844,LC,27692521.1550051,LC,27428869.717051957,LC,8345406.686574817,LC,2026,34237545.9684503,876,VU,13731539.8482233,LC,12564231.799232868,LC,2626551.8717645323,LC,1273,57726697.0336254,3996,LC,27692521.1550051,LC,27428869.717051957,LC,8345406.686574817,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Cornus foemina,Cornus foemina,2018,Least Concern,NA,NA,NA,2214000,2214000,LC,294,Yes,2482550.88848775,284,EN,1426550.49449964,LC,1487764.6818090095,LC,1245306.5094877314,LC,5,163078.182407885,8,CR,0,CR,0,CR,0,CR,289,2482550.88848775,288,EN,1426550.49449964,LC,1487764.6818090095,LC,1245306.5094877314,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Cornus glabrata,Cornus glabrata,2018,Least Concern,1200,1200,VU,323700,323700,LC,5,Yes,60511.0894393526,16,EN,26786.1294661479,NT,28084.77870260831,NT,28084.77870260831,NT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,60511.0894393526,16,EN,26786.1294661479,NT,28084.77870260831,NT,28084.77870260831,NT,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Near Threatened
Cornus nuttallii,Cornus nuttallii,2018,Least Concern,2880,2880,NT,704500,704500,LC,264,Yes,33374288.1249251,748,VU,11004395.9401708,LC,9100207.185124353,LC,7059335.288454235,LC,11,853661.316370459,44,EN,302421.510578474,LC,360018.46068514296,LC,338358.5743060054,LC,253,33069816.9601504,708,VU,10905722.7878729,LC,8985536.640346814,LC,6984209.820057499,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Cornus rugosa,Cornus rugosa,2018,Least Concern,NA,NA,NA,2412500,2412500,LC,143,Yes,2442316.58907557,432,EN,1454193.28140079,LC,1458625.1664484362,LC,1452279.1992027848,LC,5,908745.169837154,20,EN,387755.760909738,LC,375572.7411737782,LC,375244.36684918636,LC,138,2212234.61126763,412,EN,1281600.56469225,LC,1285307.8023929212,LC,1283494.5083573959,LC,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Cornus sericea,Cornus sericea,2015,Least Concern,NA,NA,NA,NA,NA,NA,7882,Yes,47622482.384893,15648,LC,31180330.9034998,LC,30242879.042043336,LC,17135894.61272693,LC,3097,35756517.4042627,7644,LC,21975952.6304799,LC,21509014.750664525,LC,11371793.996762393,LC,4785,46889509.2828957,9040,LC,30688992.1078427,LC,29559446.2749466,LC,16707311.589053696,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Least Concern
