assessmentId,internalTaxonId,scientificName,code,name
67730157,64318288,Muhlenbergia uniflora,F,Forb or Herb
67730162,64318300,Myosurus apetalus,F,Forb or Herb
67730167,64318305,Myrica gale,SL,Shrub - large
67730172,64318320,Myriophyllum farwellii,F,Forb or Herb
67730172,64318320,Myriophyllum farwellii,H,Hydrophyte
67730177,64318331,Myriophyllum heterophyllum,F,Forb or Herb
67730177,64318331,Myriophyllum heterophyllum,H,Hydrophyte
67730182,64318349,Myriophyllum hippuroides,F,Forb or Herb
67730182,64318349,Myriophyllum hippuroides,H,Hydrophyte
67730187,64318374,Myriophyllum humile,F,Forb or Herb
67730187,64318374,Myriophyllum humile,H,Hydrophyte
67730192,64318391,Myriophyllum pinnatum,F,Forb or Herb
67730197,64318412,Myriophyllum quitense,F,Forb or Herb
67730202,64318464,Myriophyllum tenellum,F,Forb or Herb
67730207,64318582,Myriophyllum ussuriense,F,Forb or Herb
67730207,64318582,Myriophyllum ussuriense,H,Hydrophyte
67730212,64318755,Navarretia leucocephala,F,Forb or Herb
67730222,64318788,Neobeckia aquatica,F,Forb or Herb
67730232,64318915,Nymphaea leibergii,H,Hydrophyte
67730237,64318950,Nymphaea odorata,F,Forb or Herb
67730242,64319018,Nymphoides cordata,F,Forb or Herb
67730242,64319018,Nymphoides cordata,H,Hydrophyte
67730247,64319028,Oclemena nemoralis,F,Forb or Herb
67730252,64319071,Oenanthe sarmentosa,F,Forb or Herb
67730257,64319082,Onoclea sensibilis,PT,Fern
67730262,64319095,Oxypolis occidentalis,F,Forb or Herb
67730267,64319127,Oxypolis rigidior,F,Forb or Herb
67730272,64319146,Panicum acuminatum,GR,Graminoid
67730272,64319146,Panicum acuminatum,F,Forb or Herb
67730277,64319156,Panicum scabriusculum,F,Forb or Herb
67730282,64319175,Parnassia fimbriata,F,Forb or Herb
67730287,64319184,Parnassia glauca,F,Forb or Herb
67730292,64319288,Parnassia kotzebuei,F,Forb or Herb
67730297,64319294,Pedicularis groenlandica,F,Forb or Herb
67730302,64319311,Pedicularis labradorica,F,Forb or Herb
67730307,64319314,Pedicularis lanceolata,F,Forb or Herb
67730312,64319331,Pedicularis parviflora,F,Forb or Herb
67730317,64319363,Peltandra virginica,F,Forb or Herb
67730322,64319417,Penthorum sedoides,F,Forb or Herb
67730327,64319482,Persicaria arifolia,F,Forb or Herb
67730332,64320296,Persicaria hydropiperoides,F,Forb or Herb
67730337,64320299,Persicaria robustior,F,Forb or Herb
67730342,64320302,Persicaria sagittata,F,Forb or Herb
67730347,64320313,Petasites frigidus,F,Forb or Herb
67730352,64320389,Phyla lanceolata,F,Forb or Herb
67730357,64320451,Physostegia ledinghamii,F,Forb or Herb
67730362,64320455,Physostegia parviflora,F,Forb or Herb
67730367,64320464,Pilea fontana,F,Forb or Herb
67730372,64320490,Pinguicula macroceras,F,Forb or Herb
67730377,64320539,Pinguicula villosa,F,Forb or Herb
67730387,64320639,Plantago bigelovii,F,Forb or Herb
67730392,64320642,Plantago cordata,F,Forb or Herb
67730392,64320642,Plantago cordata,H,Hydrophyte
67730397,64320648,Plantago eriopoda,F,Forb or Herb
67730402,64320663,Plantago macrocarpa,F,Forb or Herb
67730407,64320667,Plantago maritima,F,Forb or Herb
67730412,64320684,Platanthera blephariglottis,F,Forb or Herb
67730417,64320687,Platanthera chorisiana,F,Forb or Herb
67730422,64320698,Platanthera clavellata,PT,Fern
67730427,64320706,Platanthera huronensis,F,Forb or Herb
67730432,64320986,Pleuropogon refractus,GR,Graminoid
67730437,64321338,Poa leptocoma,GR,Graminoid
67730437,64321338,Poa leptocoma,F,Forb or Herb
67730442,64321343,Poa palustris,F,Forb or Herb
67730447,64321353,Poa reflexa,F,Forb or Herb
67730452,64321371,Podostemum ceratophyllum,H,Hydrophyte
67730457,64321383,Pogonia ophioglossoides,F,Forb or Herb
67730462,64321387,Polemonium acutiflorum,F,Forb or Herb
67730467,64321407,Polemonium pulcherrimum,F,Forb or Herb
67730472,64321422,Polemonium viscosum,F,Forb or Herb
67730477,64321477,Polygonum punctatum,F,Forb or Herb
67730482,64321496,Potamogeton amplifolius,F,Forb or Herb
67730482,64321496,Potamogeton amplifolius,H,Hydrophyte
67730487,64321505,Potamogeton bicupulatus,H,Hydrophyte
67730492,64321522,Potamogeton confervoides,F,Forb or Herb
67730497,64321531,Potamogeton foliosus,F,Forb or Herb
67730502,64321546,Potamogeton hillii,H,Hydrophyte
67730507,64321552,Potamogeton oakesianus,F,Forb or Herb
67730512,64321558,Potamogeton ogdenii,H,Hydrophyte
67730517,64321565,Potamogeton pulcher,H,Hydrophyte
67730522,64321569,Potamogeton richardsonii,F,Forb or Herb
67730522,64321569,Potamogeton richardsonii,H,Hydrophyte
67730527,64321575,Potamogeton robbinsii,F,Forb or Herb
67730527,64321575,Potamogeton robbinsii,H,Hydrophyte
67730532,64321581,Potamogeton spirillus,F,Forb or Herb
67730532,64321581,Potamogeton spirillus,H,Hydrophyte
67730537,64321584,Potamogeton strictifolius,F,Forb or Herb
67730537,64321584,Potamogeton strictifolius,H,Hydrophyte
67730542,64321592,Potamogeton vaseyi,F,Forb or Herb
67730542,64321592,Potamogeton vaseyi,H,Hydrophyte
67730547,64321666,Potentilla anserina,F,Forb or Herb
67730552,64321705,Potentilla diversifolia,F,Forb or Herb
67730557,64321721,Potentilla drummondii,F,Forb or Herb
67730562,64321725,Potentilla norvegica,F,Forb or Herb
67730567,64321742,Potentilla rivalis,F,Forb or Herb
67730572,64321787,Primula cuneifolia,F,Forb or Herb
67730577,64321902,Primula incana,F,Forb or Herb
67730582,64321906,Primula mistassinica,F,Forb or Herb
67730587,64321924,Primula stricta,F,Forb or Herb
67730592,64322019,Proserpinaca intermedia,F,Forb or Herb
67730597,64322037,Proserpinaca pectinata,F,Forb or Herb
67730602,64322054,Psilocarphus brevissimus,A,Annual
67730602,64322054,Psilocarphus brevissimus,F,Forb or Herb
67730607,64322062,Psilocarphus tenellus,F,Forb or Herb
67730612,64322086,Puccinellia nuttalliana,GR,Graminoid
67730612,64322086,Puccinellia nuttalliana,F,Forb or Herb
67730617,64322123,Pycreus bipartitus,GR,Graminoid
67730622,64322143,Ranunculus ambigens,F,Forb or Herb
67730627,64322157,Ranunculus flabellaris,F,Forb or Herb
67730632,64322166,Ranunculus gmelinii,F,Forb or Herb
67730632,64322166,Ranunculus gmelinii,H,Hydrophyte
67730637,64322177,Ranunculus hispidus,F,Forb or Herb
67730642,64322180,Ranunculus hyperboreus,F,Forb or Herb
67730647,64322185,Ranunculus lobbii,F,Forb or Herb
67730652,64322200,Ranunculus macounii,F,Forb or Herb
67730662,64323209,Rhexia virginica,F,Forb or Herb
67730667,64323216,Rhynchospora capillacea,GR,Graminoid
67730672,64323220,Rhynchospora capitellata,GR,Graminoid
67730677,64323224,Rhynchospora fusca,GR,Graminoid
67730682,64323232,Rhynchospora macrostachya,F,Forb or Herb
67730687,64323685,Ribes glandulosum,F,Forb or Herb
67730692,64323717,Rorippa curvisiliqua,F,Forb or Herb
67730697,64323755,Rosa acicularis,SS,Shrub - small
67730702,64323786,Rosa palustris,SS,Shrub - small
67730707,64323857,Rotala ramosior,F,Forb or Herb
67730712,64323866,Rubus arcticus,SS,Shrub - small
67730717,64323876,Rubus chamaemorus,SS,Shrub - small
67730722,64323892,Rubus pedatus,F,Forb or Herb
67730727,64323907,Rubus pubescens,SS,Shrub - small
67730732,64324002,Rumex britannica,F,Forb or Herb
67730737,64324181,Rumex occidentalis,F,Forb or Herb
67730742,64324190,Sabatia kennedyana,F,Forb or Herb
67730747,64324204,Sagittaria brevirostra,F,Forb or Herb
67730752,64324207,Sagittaria cristata,F,Forb or Herb
67730757,64324210,Sagittaria cuneata,F,Forb or Herb
67730757,64324210,Sagittaria cuneata,H,Hydrophyte
67730762,64324213,Sagittaria graminea,F,Forb or Herb
67730767,64324216,Sagittaria latifolia,F,Forb or Herb
67730772,64324226,Sagittaria rigida,F,Forb or Herb
67730772,64324226,Sagittaria rigida,H,Hydrophyte
67730777,64324246,Salicornia rubra,F,Forb or Herb
67730782,64324256,Salix athabascensis,SL,Shrub - large
67730787,64324259,Salix bebbiana,SL,Shrub - large
67730787,64324259,Salix bebbiana,TS,Tree - small
67730792,64324263,Salix candida,SL,Shrub - large
67730797,64324271,Salix commutata,S,Shrub - size unknown
67730802,64324281,Salix eriocephala,TS,Tree - small
67730807,64324286,Salix farriae,SS,Shrub - small
67730812,64324296,Salix lanata,TS,Tree - small
67730817,64324306,Salix lutea,SL,Shrub - large
67730817,64324306,Salix lutea,TS,Tree - small
67730822,64324312,Salix melanopsis,SL,Shrub - large
67730822,64324312,Salix melanopsis,TS,Tree - small
67730827,64324315,Salix monticola,SL,Shrub - large
67730827,64324315,Salix monticola,TS,Tree - small
67730832,64324330,Salix myrtillifolia,SL,Shrub - large
67730832,64324330,Salix myrtillifolia,TS,Tree - small
67730837,64324333,Salix pedicellaris,F,Forb or Herb
67730842,64324336,Salix petiolaris,SL,Shrub - large
67730842,64324336,Salix petiolaris,TS,Tree - small
67730847,64324339,Salix planifolia,TS,Tree - small
67730852,64324343,Salix prolixa,SL,Shrub - large
67730852,64324343,Salix prolixa,TS,Tree - small
67730857,64324347,Salix pyrifolia,SL,Shrub - large
67730857,64324347,Salix pyrifolia,TS,Tree - small
67730862,64324350,Salix sericea,SL,Shrub - large
67730862,64324350,Salix sericea,TS,Tree - small
67730867,64324355,Salix serissima,SL,Shrub - large
67730867,64324355,Salix serissima,TS,Tree - small
67730872,64324390,Sarcobatus vermiculatus,S,Shrub - size unknown
67730877,64324394,Saururus cernuus,F,Forb or Herb
67730882,64324410,Saxifraga foliolosa,F,Forb or Herb
67730887,64324425,Schoenoplectiella purshiana,F,Forb or Herb
67730892,64324795,Schoenoplectiella saximontana,GR,Graminoid
67730897,64324800,Schoenoplectiella smithii,GR,Graminoid
67730897,64324800,Schoenoplectiella smithii,F,Forb or Herb
67730902,64324813,Schoenoplectus acutus,GR,Graminoid
67730907,64324817,Schoenoplectus americanus,GR,Graminoid
67730912,64324821,Schoenoplectus heterochaetus,GR,Graminoid
67730912,64324821,Schoenoplectus heterochaetus,F,Forb or Herb
67730917,64324832,Schoenoplectus subterminalis,GR,Graminoid
67730922,64324837,Schoenoplectus torreyi,GR,Graminoid
67730927,64324851,Scirpus ancistrochaetus,F,Forb or Herb
67730932,64324856,Scirpus atrocinctus,GR,Graminoid
67730937,64324859,Scirpus atrovirens,GR,Graminoid
67730942,64324862,Scirpus cyperinus,GR,Graminoid
67730942,64324862,Scirpus cyperinus,F,Forb or Herb
67730947,64324865,Scirpus expansus,PT,Fern
67730952,64324870,Scirpus georgianus,GR,Graminoid
67730952,64324870,Scirpus georgianus,F,Forb or Herb
67730957,64324874,Scirpus hattorianus,GR,Graminoid
67730957,64324874,Scirpus hattorianus,F,Forb or Herb
67730962,64324877,Scirpus longii,F,Forb or Herb
67730967,64324880,Scirpus microcarpus,GR,Graminoid
67730967,64324880,Scirpus microcarpus,F,Forb or Herb
67730972,64324883,Scirpus pallidus,GR,Graminoid
67730972,64324883,Scirpus pallidus,F,Forb or Herb
67730977,64324886,Scirpus pedicellatus,GR,Graminoid
67730977,64324886,Scirpus pedicellatus,F,Forb or Herb
67730982,64324889,Scirpus pendulus,GR,Graminoid
67730982,64324889,Scirpus pendulus,F,Forb or Herb
67730987,64324892,Scleria verticillata,F,Forb or Herb
67730992,64324897,Scutellaria lateriflora,F,Forb or Herb
67730997,64324900,Senecio hydrophilus,F,Forb or Herb
67731002,64324910,Sium suave,F,Forb or Herb
67731007,64325060,Solidago houghtonii,F,Forb or Herb
67731012,64325065,Solidago latissimifolia,F,Forb or Herb
67731017,64325073,Solidago ohioensis,F,Forb or Herb
67731022,64325076,Solidago patula,F,Forb or Herb
67731027,64325079,Solidago riddellii,F,Forb or Herb
67731032,64325083,Solidago uliginosa,F,Forb or Herb
67731037,64325105,Sparganium americanum,F,Forb or Herb
67731042,64325108,Sparganium androcladum,F,Forb or Herb
67731047,64325114,Sparganium eurycarpum,F,Forb or Herb
67731052,64325118,Sparganium fluctuans,F,Forb or Herb
67731052,64325118,Sparganium fluctuans,H,Hydrophyte
67731057,64325157,Spartina gracilis,F,Forb or Herb
67731062,64325161,Spartina pectinata,F,Forb or Herb
67731067,64325183,Stellaria calycantha,F,Forb or Herb
67731072,64325204,Stellaria humifusa,F,Forb or Herb
67731077,64325262,Symphyotrichum boreale,F,Forb or Herb
67731082,64325267,Symphyotrichum ciliatum,F,Forb or Herb
67731087,64325281,Symphyotrichum lanceolatum,F,Forb or Herb
67731092,64325296,Symphyotrichum praealtum,F,Forb or Herb
67731097,64325300,Symphyotrichum puniceum,F,Forb or Herb
67731102,64325342,Symplocarpus foetidus,F,Forb or Herb
67731107,64325345,Torreyochloa pallida,GR,Graminoid
67731107,64325345,Torreyochloa pallida,F,Forb or Herb
67731112,64325354,Toxicodendron vernix,SL,Shrub - large
67731112,64325354,Toxicodendron vernix,TS,Tree - small
67731117,64325500,Tradescantia occidentalis,F,Forb or Herb
67731122,64325510,Triadenum fraseri,F,Forb or Herb
67731127,64325513,Triadenum virginicum,F,Forb or Herb
67731132,64325767,Trichophorum alpinum,GR,Graminoid
67731132,64325767,Trichophorum alpinum,F,Forb or Herb
67731137,64326156,Trichophorum caespitosum,F,Forb or Herb
67731142,64326165,Trichophorum clintonii,GR,Graminoid
67731142,64326165,Trichophorum clintonii,F,Forb or Herb
67731147,64326168,Trientalis borealis,F,Forb or Herb
67731152,64326171,Triglochin scilloides,F,Forb or Herb
67731157,64326174,Trollius laxus,F,Forb or Herb
67731162,64326177,Utricularia cornuta,F,Forb or Herb
67731167,64326181,Utricularia geminiscapa,F,Forb or Herb
67731167,64326181,Utricularia geminiscapa,H,Hydrophyte
67731172,64326200,Utricularia purpurea,A,Annual
67731172,64326200,Utricularia purpurea,F,Forb or Herb
67731172,64326200,Utricularia purpurea,H,Hydrophyte
67731177,64326203,Utricularia radiata,H,Hydrophyte
67731182,64326207,Utricularia resupinata,F,Forb or Herb
67731187,64326215,Utricularia subulata,F,Forb or Herb
67731192,64326218,Vaccinium macrocarpon,SS,Shrub - small
67731197,64326221,Vaccinium oxycoccos,F,Forb or Herb
67731202,64326239,Valeriana dioica,F,Forb or Herb
67731207,64326243,Valeriana uliginosa,F,Forb or Herb
67731212,64326246,Vallisneria americana,F,Forb or Herb
67731212,64326246,Vallisneria americana,H,Hydrophyte
67731217,64326255,Veronica americana,F,Forb or Herb
67731222,64326265,Viola lanceolata,F,Forb or Herb
67731227,64326274,Viola macloskeyi,F,Forb or Herb
67731232,64326277,Viola nephrophylla,F,Forb or Herb
67731237,64326281,Viola obliqua,F,Forb or Herb
67731242,64326289,Viola palustris,F,Forb or Herb
67731247,64326292,Viola renifolia,F,Forb or Herb
67731252,64326301,Wolffia borealis,F,Forb or Herb
67731252,64326301,Wolffia borealis,H,Hydrophyte
67731257,64326304,Wolffia brasiliensis,H,Hydrophyte
67731262,64326308,Wolffia columbiana,F,Forb or Herb
67731262,64326308,Wolffia columbiana,H,Hydrophyte
67731267,64326311,Woodwardia areolata,PT,Fern
67731272,64326314,Woodwardia virginica,PT,Fern
67731277,64326317,Xyris difformis,F,Forb or Herb
67731282,64326321,Xyris montana,F,Forb or Herb
67731287,64326324,Zizania aquatica,GR,Graminoid
67731287,64326324,Zizania aquatica,F,Forb or Herb
67731294,64326333,Zizania palustris,GR,Graminoid
67731294,64326333,Zizania palustris,F,Forb or Herb
68085952,32955,Guaiacum sanctum,TL,Tree - large
68272468,169008,Fimbristylis dichotoma,GR,Graminoid
68272468,169008,Fimbristylis dichotoma,A,Annual
68274646,164329,Juncus acutus,GR,Graminoid
68274646,164329,Juncus acutus,H,Hydrophyte
68274646,164329,Juncus acutus,GE,Geophyte
68278050,44393356,Tillandsia fasciculata,F,Forb or Herb
68278050,44393356,Tillandsia fasciculata,L,Lithophyte
68278050,44393356,Tillandsia fasciculata,E,Epiphyte
68983948,68983611,Psychotria ligustrifolia,SL,Shrub - large
68984006,68983987,Spermacoce tetraquetra,F,Forb or Herb
68984006,68983987,Spermacoce tetraquetra,A,Annual
69024847,178851,Rhizophora mangle,SL,Shrub - large
69024847,178851,Rhizophora mangle,TS,Tree - small
69584848,167841,Carex aquatilis,GR,Graminoid
69585026,167828,Callitriche hermaphroditica,H,Hydrophyte
69585303,164452,Callitriche palustris,H,Hydrophyte
69585303,164452,Callitriche palustris,F,Forb or Herb
69585870,175279,Carex chordorrhiza,GR,Graminoid
69586141,163994,Carex echinata,GR,Graminoid
69586141,163994,Carex echinata,F,Forb or Herb
69586374,162303,Carex holostoma,GR,Graminoid
69690853,69690665,Bidens trichosperma,F,Forb or Herb
69732454,69727585,Callitriche fassettii,F,Forb or Herb
69732454,69727585,Callitriche fassettii,H,Hydrophyte
69732469,69728164,Callitriche stenoptera,F,Forb or Herb
69732469,69728164,Callitriche stenoptera,H,Hydrophyte
70870136,70485370,Isoetes prototypus,H,Hydrophyte
70870136,70485370,Isoetes prototypus,B,Moss
72420469,72420426,Quercus pungens,TS,Tree - small
72420528,72420414,Quercus inopina,SL,Shrub - large
72420528,72420414,Quercus inopina,TS,Tree - small
72420948,72420404,Quercus havardii,SS,Shrub - small
72420970,72420232,Quercus chapmanii,TS,Tree - small
72420979,72420977,Quercus vaseyana,SL,Shrub - large
72420979,72420977,Quercus vaseyana,TS,Tree - small
72668627,62543,Vallesia glabra,SL,Shrub - large
72668627,62543,Vallesia glabra,TS,Tree - small
75457355,167910,Potamogeton subsibiricus,H,Hydrophyte
76917676,21610439,Amaranthus tuberculatus,F,Forb or Herb
78457012,202909,Achillea millefolium,F,Forb or Herb
78457017,161889,Arctophila fulva,GR,Graminoid
78457017,161889,Arctophila fulva,F,Forb or Herb
78457022,19035773,Aster subulatus,F,Forb or Herb
78457027,185681,Brasenia schreberi,F,Forb or Herb
78457027,185681,Brasenia schreberi,H,Hydrophyte
78457032,19224959,Calystegia sepium,F,Forb or Herb
78457037,161844,Coleanthus subtilis,GR,Graminoid
78457037,161844,Coleanthus subtilis,F,Forb or Herb
78457042,164212,Epilobium angustifolium,F,Forb or Herb
78457047,167860,Eriocaulon aquaticum,F,Forb or Herb
78457047,167860,Eriocaulon aquaticum,H,Hydrophyte
78457052,176004,Hammarbya paludosa,F,Forb or Herb
78457057,161957,Hippuris tetraphylla,F,Forb or Herb
78457062,167877,Isoetes echinospora,F,Forb or Herb
78457062,167877,Isoetes echinospora,H,Hydrophyte
78457067,167878,Isoetes lacustris,F,Forb or Herb
78457067,167878,Isoetes lacustris,H,Hydrophyte
78457072,164451,Littorella uniflora,F,Forb or Herb
78457082,167831,Lobelia dortmanna,F,Forb or Herb
78457087,18775218,Lonicera caerulea,SS,Shrub - small
78457092,167914,Lysimachia thyrsiflora,F,Forb or Herb
78457097,164338,Myriophyllum alterniflorum,F,Forb or Herb
78457102,167869,Myriophyllum sibiricum,F,Forb or Herb
78457107,162310,Najas flexilis,F,Forb or Herb
78457107,162310,Najas flexilis,H,Hydrophyte
78457112,175931,Neottia cordata,F,Forb or Herb
78457117,161814,Pedicularis sudetica,F,Forb or Herb
78457122,175967,Platanthera hyperborea,F,Forb or Herb
78457127,175241,Pleuropogon sabinei,F,Forb or Herb
78457132,176440,Poa pratensis,GR,Graminoid
78457132,176440,Poa pratensis,F,Forb or Herb
78457137,167901,Potamogeton epihydrus,F,Forb or Herb
78457142,164496,Potamogeton polygonifolius,F,Forb or Herb
78457147,165272,Primula egaliksensis,F,Forb or Herb
78457152,203256,Prunella vulgaris,F,Forb or Herb
78457157,164528,Ranunculus hederaceus,F,Forb or Herb
78457162,167921,Ranunculus reptans,F,Forb or Herb
78457167,203458,Sanguisorba officinalis,F,Forb or Herb
78457172,162099,Saxifraga hirculus,F,Forb or Herb
78457177,201616,Scheuchzeria palustris,F,Forb or Herb
78457182,175276,Sparganium glomeratum,F,Forb or Herb
78457187,167928,Sparganium hyperboreum,F,Forb or Herb
78457192,175925,Spiranthes romanzoffiana,F,Forb or Herb
78457197,195506,Stuckenia vaginata,F,Forb or Herb
78457197,195506,Stuckenia vaginata,H,Hydrophyte
78457202,167839,Subularia aquatica,PT,Fern
78457202,167839,Subularia aquatica,H,Hydrophyte
78457207,164116,Triglochin maritima,F,Forb or Herb
78457212,167815,Urtica dioica,F,Forb or Herb
78457217,18748884,Vaccinium vitis-idaea,SS,Shrub - small
78747319,44156,Clermontia samuelii,SL,Shrub - large
78749191,16201591,Euphorbia skottsbergii,SS,Shrub - small
78764685,62986,Zanthoxylum dipetalum,TL,Tree - large
78774501,78774453,Asplenium dielerectum,PT,Fern
78774709,78774640,Asplenium dielpallidum,PT,Fern
78777138,78777135,Cyanea grimesiana,SL,Shrub - large
78777138,78777135,Cyanea grimesiana,SS,Shrub - small
78777222,78777213,Cyanea lobata,SS,Shrub - small
78777287,78777282,Cyanea longiflora,SS,Shrub - small
78777314,78777299,Cyanea magnicalyx,SS,Shrub - small
78777314,78777299,Cyanea magnicalyx,SL,Shrub - large
78777477,78777444,Cyanea platyphylla,SS,Shrub - small
78777477,78777444,Cyanea platyphylla,SL,Shrub - large
78777788,78777783,Cyanea shipmanii,SS,Shrub - small
78786332,78786326,Cyperus pennatiformis,GR,Graminoid
78810739,78810736,Quercus chihuahuensis,TL,Tree - large
78811590,78811580,Quercus cornelius-mulleri,SS,Shrub - small
78811590,78811580,Quercus cornelius-mulleri,TS,Tree - small
78914539,78914533,Quercus douglasii,TS,Tree - small
78914539,78914533,Quercus douglasii,TL,Tree - large
78921998,78921986,Quercus grisea,TS,Tree - small
78921998,78921986,Quercus grisea,SL,Shrub - large
78923869,78923860,Quercus hypoleucoides,SL,Shrub - large
78923869,78923860,Quercus hypoleucoides,TS,Tree - small
78967171,78967163,Quercus intricata,SL,Shrub - large
78969911,78969903,Quercus oblongifolia,SL,Shrub - large
78969911,78969903,Quercus oblongifolia,TS,Tree - small
78970982,78970940,Quercus palmeri,SL,Shrub - large
78970982,78970940,Quercus palmeri,TS,Tree - small
78972404,78972401,Quercus sadleriana,SL,Shrub - large
78978971,78978851,Quercus vacciniifolia,SS,Shrub - small
78978971,78978851,Quercus vacciniifolia,SL,Shrub - large
79005397,79005393,Quercus viminea,SL,Shrub - large
79005397,79005393,Quercus viminea,TS,Tree - small
79129558,79129553,Cyrtandra cyaneoides,SL,Shrub - large
79751216,164219,Eleocharis geniculata,A,Annual
79751216,164219,Eleocharis geniculata,F,Forb or Herb
79862844,79862837,Delissea rhytidosperma,SS,Shrub - small
79863686,79863661,Delissea takeuchii,SS,Shrub - small
79864881,79864848,Delissea waianaeensis,SS,Shrub - small
79866383,79866379,Dubautia plantaginea,SL,Shrub - large
79866383,79866379,Dubautia plantaginea,TS,Tree - small
80090399,80090392,Geranium arboreum,SL,Shrub - large
80090399,80090392,Geranium arboreum,TS,Tree - small
80091437,80091402,Isodendrion laurifolium,SL,Shrub - large
80091437,80091402,Isodendrion laurifolium,TS,Tree - small
80091571,80091565,Kadua cordata,SS,Shrub - small
80091868,80091826,Kadua coriacea,SS,Shrub - small
80091973,80091967,Kadua degeneri,SS,Shrub - small
80092278,80092275,Kadua parvula,SS,Shrub - small
80092317,80092309,Kadua st-johnii,F,Forb or Herb
80092639,80092636,Labordia triflora,SS,Shrub - small
80166509,80166506,Lobelia oahuensis,SS,Shrub - small
80166509,80166506,Lobelia oahuensis,SL,Shrub - large
80166827,80166801,Lysimachia maxima,SS,Shrub - small
80167407,80167382,Melanthera fauriei,SS,Shrub - small
80167432,80167423,Melanthera kamolensis,F,Forb or Herb
80167627,80167580,Melanthera micrantha,F,Forb or Herb
80167994,80167978,Melanthera waimeaensis,F,Forb or Herb
80168188,80168163,Melicope adscendens,SL,Shrub - large
80168330,80168308,Melicope lydgatei,SS,Shrub - small
80172818,80172785,Melicope reflexa,SL,Shrub - large
80173296,80173279,Myrsine linearifolia,SL,Shrub - large
80173296,80173279,Myrsine linearifolia,TS,Tree - small
80173360,80173352,Neraudia angulata,SS,Shrub - small
80173360,80173352,Neraudia angulata,SL,Shrub - large
80173454,80173451,Nototrichium humile,SS,Shrub - small
80173711,80173703,Panicum niihauense,GR,Graminoid
80174315,80174299,Phyllostegia haliakalae,F,Forb or Herb
80174331,80174327,Phyllostegia hirsuta,SS,Shrub - small
80174360,80174349,Phyllostegia hispida,V,Vines
80174390,80174379,Phyllostegia knudsenii,SS,Shrub - small
80174466,80174447,Phyllostegia parviflora,F,Forb or Herb
80174466,80174447,Phyllostegia parviflora,SS,Shrub - small
80174875,80174830,Phyllostegia waimeae,F,Forb or Herb
80174908,80174894,Phyllostegia warshaueri,V,Vines
80175086,80175066,Phyllostegia wawrana,F,Forb or Herb
80176840,80176565,Poa mannii,GR,Graminoid
80176961,80176944,Poa siphonoglossa,GR,Graminoid
80180195,80180177,Portulaca sclerocarpa,F,Forb or Herb
80212519,80212515,Sanicula mariversa,F,Forb or Herb
80217975,80217972,Schiedea haleakalensis,SS,Shrub - small
80218200,80218194,Schiedea hookeri,SS,Shrub - small
80219484,80219480,Silene alexandri,SS,Shrub - small
80219567,80219542,Silene perlmanii,SS,Shrub - small
80219651,80219624,Solanum incompletum,SL,Shrub - large
80220205,80220185,Stenogyne bifida,F,Forb or Herb
80220397,80220314,Stenogyne kanehoana,V,Vines
80220996,80220991,Tetramolopium rockii,SS,Shrub - small
80221198,80221174,Trematolobelia singularis,SS,Shrub - small
80221235,80221227,Vicia menziesii,F,Forb or Herb
80221235,80221227,Vicia menziesii,V,Vines
80221371,80221367,Viola chamissoniana,SS,Shrub - small
80228754,80228720,Polyscias bisattenuata,TL,Tree - large
80228805,80228773,Polyscias flynnii,T,Tree - size unknown
80228923,80228875,Pritchardia flynnii,TL,Tree - large
80228956,80228952,Pritchardia minor,TL,Tree - large
80229060,80229055,Asplenium diellaciniatum,PT,Fern
80229092,80229074,Asplenium dielmannii,PT,Fern
80230380,80230346,Lepidium serra,SS,Shrub - small
80230474,80230419,Cyanea kolekoleensis,SS,Shrub - small
80230941,80230682,Schiedea viscosa,V,Vines
80231479,80231460,Canavalia kauaiensis,V,Vines
80231679,80231538,Geranium kauaiense,SS,Shrub - small
80231775,80231759,Cyrtandra heinrichii,F,Forb or Herb
80231936,80231899,Cyrtandra oenobarba,SS,Shrub - small
80231960,80231951,Cyrtandra paliku,SS,Shrub - small
80232072,80232055,Phyllostegia electra,F,Forb or Herb
80232090,80232087,Phyllostegia helleri,F,Forb or Herb
80232114,80232109,Phyllostegia kahiliensis,F,Forb or Herb
80232168,80232159,Phyllostegia renovans,SS,Shrub - small
80232353,80232348,Labordia helleri,SS,Shrub - small
80232463,80232429,Labordia lorenceana,SS,Shrub - small
80232546,80232542,Pittosporum gayanum,TS,Tree - small
80232570,80232566,Festuca aloha,GR,Graminoid
80232606,80232582,Lysimachia daphnoides,SS,Shrub - small
80232770,80232735,Lysimachia iniki,SS,Shrub - small
80232980,80232847,Lysimachia ovoidea,SS,Shrub - small
80233025,80233005,Lysimachia pendens,SS,Shrub - small
80233168,80233116,Lysimachia scopulensis,SS,Shrub - small
80233256,80233182,Lysimachia venosa,SS,Shrub - small
80233480,80233453,Doryopteris angelica,PT,Fern
80233709,80233548,Kadua flynnii,SS,Shrub - small
80233748,80233735,Kadua haupuensis,SS,Shrub - small
80233886,80233838,Melicope degeneri,TS,Tree - small
80233979,80233969,Platydesma rostrata,SL,Shrub - large
80234130,80234094,Neraudia kauaiensis,SL,Shrub - large
80958507,80603050,Allium validum,F,Forb or Herb
80958517,80603211,Bidens amplissima,F,Forb or Herb
80958532,80603334,Carex unilateralis,GR,Graminoid
80958532,80603334,Carex unilateralis,F,Forb or Herb
